"user_id","task_id","percentage"
"9731388c-0b90-47fb-8365-3be20a7662cb","78147",87
"02749500-bf27-4c68-99b0-dd8e977f9533","78147",27
"494f4b87-94b3-4d2e-917c-832b32186a24","78147",7
"9c288954-0096-417d-9485-619268338517","78147",73
"e5f5943b-a637-4cd6-b236-10268bd87b2c","78147",84
"c2784dc6-a4ce-4150-bc6b-ebb8f7e13605","78147",93
"5f379d72-4b8c-427d-93f4-7cb885d9f005","78147",76
"90834e50-73df-44d4-8933-b6833b586b1d","78147",63
"bfab2d9a-cb0a-46e0-b420-89506225fb7f","78147",29
"1d785074-e76a-4bde-abe2-0636a4b0f73f","78147",69
"5200a44b-22d5-494e-afce-6c72a1c7f9c5","78147",67
"ae47dfc7-0d98-4c56-92e1-dac8cd8fca78","78147",64
"b627d96b-cf85-4fef-8dfd-385e7fbd8718","78147",1
"48ae4e2a-ad50-4988-ba03-a74290ffaaa0","78148",5
"95f3d690-f167-40d7-bd82-5bf65276495b","78148",52
"a607f376-1da5-491c-be90-b20d711ee104","78148",81
"3c338702-be04-43a0-918f-46f76eda3da8","78149",60
"4c9cf039-b83f-4924-b667-cb70d381033c","78149",94
"3a438b6e-e18e-4ff5-86a5-8cc591a6b474","78149",55
"9ff0c792-cc6d-4c2d-812c-eaff28f2885e","78149",5
"8d25b8d2-8efa-458c-8c5f-9d5e9461acfc","78149",65
"9683203e-eb83-4b6e-84ee-be581a7e1d8c","78149",11
"31cbcb57-701e-4e6c-a9da-56b749e3dcc6","78150",84
"b4851c78-ffb5-4aa1-8dec-7f8b120a1ca2","78150",75
"747c7302-5ce9-4846-8fb6-4b638fa292a6","78150",21
"bf7b81ad-d5cc-4388-8f47-60d51b1c3f6a","78151",22
"c82b1627-211e-41be-9cc7-2ebf9facbb44","78151",50
"601f50f5-6435-4b60-9281-1f226c6ad471","78151",88
"190213a3-d9e9-4bad-a659-72aa9349f39d","78152",89
"250be500-e66f-4907-bb74-754091663f7b","78152",6
"aa48db49-db2a-43e6-9635-32705f84a2dd","78152",45
"60d39b1c-fca0-4025-b9b5-85a7e5875838","78152",82
"80f7c127-3609-4d04-b8f5-c05875c3a6bd","78152",25
"e28657f6-92de-4fc9-aa6b-41a4aa559eb4","78152",79
"2441abc6-9394-4b7f-826f-4576b24fe212","78152",91
"375f049b-0a19-45da-aa1c-8e3243ce2ae9","78152",64
"2058b0f8-158c-4ee0-a827-949b815d5f5e","78152",24
"a780e9bb-1381-4e54-96a6-75480743d4a7","78152",14
"8b895e7a-20e5-4a2e-821f-1101f9d14d2c","78152",44
"2d1049f9-2bb0-4b35-8b06-3ec97740b566","78152",83
"5c1af598-49e5-46ae-8b34-07a527443c61","78152",23
"f6a4b522-706c-4b93-a8ea-5f6accc4a77e","78152",76
"466003bb-c36e-4bf6-bc40-97e05173ef63","78153",58
"2188be65-88c3-47bf-b814-0b6d997d6548","78153",47
"80d44b43-74ee-49dc-966d-a645595127d5","78153",69
"77b2c0e1-c7da-4bc1-b9b8-6eeb6199313c","78153",83
"8b4caaa2-1fd1-486e-951e-cabe9023aebe","78153",93
"baa724b0-ef51-4af6-a438-1872cd0622e6","78153",10
"1f7b7a80-50c0-4ce3-9905-0f634ba9c641","78153",79
"c2784dc6-a4ce-4150-bc6b-ebb8f7e13605","78153",15
"e60d1e0c-12b7-4e9c-ac48-db89ddccd753","78153",8
"03449776-720f-4be4-92d1-9a1f669d87dd","78153",46
"088e8b4b-7108-4761-8b8a-2aecdf6c3838","78153",36
"1d785074-e76a-4bde-abe2-0636a4b0f73f","78153",74
"73e2f2c8-dcba-4d3e-a258-9bf2bc5025be","78153",95
"7062fad7-6753-480a-b68f-f55a378003cd","78154",92
"80f7c127-3609-4d04-b8f5-c05875c3a6bd","78154",59
"34b756b2-19f5-42a1-a2ba-eec28a8d324a","78154",10
"8dd566c6-5af7-4d8a-87cb-84be5853b3fc","78154",26
"8979d7a7-6ada-455d-b81d-947042e8338c","78154",33
"26ba99b8-4d52-4b91-b4c1-24a2690b356c","78155",86
"95f3d690-f167-40d7-bd82-5bf65276495b","78155",59
"78569eb6-0faf-449a-97e5-2b6684cb812e","78156",74
"893dd84f-6350-4078-a1ac-9d5f51805473","78156",9
"8b4caaa2-1fd1-486e-951e-cabe9023aebe","78156",31
"8b656068-b836-4b7e-91a0-5c4088c8453f","78156",96
"6c6158f8-5fad-434e-8a04-1dcb1bb50840","78156",65
"d57122f3-000c-44d5-8e51-ae8c942a786f","78156",76
"b5abb466-7d3c-4a39-9874-9bb13d4e7471","78156",95
"466003bb-c36e-4bf6-bc40-97e05173ef63","78157",58
"7925a4a3-426a-447e-a474-4f7017a5dc2b","78157",74
"0957dc97-ff4c-4f50-aed4-b46ccf8b42e8","78157",87
"1ddb1780-78f3-4f0d-b9c9-28185742f219","78157",85
"95711949-2f43-4ca6-9423-ed99fe553ec0","78157",1
"70374324-1c9c-4ce2-81d4-769daa45f876","78157",79
"8dcb0166-18ba-4ca4-ae42-de32a42d231c","78157",87
"55f625f3-5371-4181-a851-450945c82d6b","78157",45
"aaf052d7-0181-4005-8136-837ed4285b5f","78158",27
"5bbb3714-f919-46ae-b1d1-89ada32b5b27","78158",73
"751243f2-b705-42a1-8f2a-c5feddf39541","78158",24
"0a9ade63-6784-487e-9ead-684e6d38af7c","78158",41
"b34ffeb2-607f-45dc-8804-40ff58085320","78158",83
"c08d7fb4-a1cf-493b-b832-0bf4e66a0273","78158",60
"9ae154a2-9745-4f77-ab02-8af630bcfbcb","78158",53
"8b656068-b836-4b7e-91a0-5c4088c8453f","78158",78
"57b11f3c-7aed-4461-a411-3b3774568d42","78158",5
"d932c6cf-b711-4d37-bcb0-c2d1512a06f6","78158",11
"2602aef1-dfb7-4ea9-8451-4d68867eafac","78158",66
"1b6ca6d4-07f2-4a25-a5fb-ea72cceeda0b","78158",93
"d26e87fb-7744-4782-bdcd-27b28bf8a284","78158",94
"e0a303b7-c17a-4f77-b03b-f81da061ec45","78159",3
"bf6ae7d3-e086-4b99-9b7b-19a4d88d8ada","78159",66
"1bff1d4c-2b23-407c-ac64-be1771bdd05f","78159",98
"e28657f6-92de-4fc9-aa6b-41a4aa559eb4","78159",100
"9bb3f957-958e-4445-a63c-ea539b64435c","78159",52
"8c775a47-cb52-486b-8bb5-6556e23ad224","78159",59
"8b895e7a-20e5-4a2e-821f-1101f9d14d2c","78159",5
"f7ef9ad8-9a4e-4df5-9190-97aa668d1e61","78159",58
"ab231b87-cf80-4cad-8a66-bad9850ba8c3","78159",16
"993771f2-c105-43d4-a55c-1d92f93b3a19","78159",36
"70374324-1c9c-4ce2-81d4-769daa45f876","78159",39
"aabdb3b0-11b0-436e-afaa-f2c57a3d4b6f","78159",53
"25910aa4-867e-4d68-8527-ea5fd3026b24","78160",77
"9e8ea89a-82fd-4c45-aae0-0198312d85c8","78160",31
"1a0851be-7d3f-4a6e-818d-9042f5a91df5","78160",97
"65d39c25-f5db-4860-a0c1-d738b6821c0f","78160",83
"a28ca9fe-f6e1-469a-aed2-fb39c9c0c179","78160",77
"abb628b0-7a44-4d81-a709-8fb6638b2776","78160",21
"6e7d6798-d895-4175-bb75-344093b2d032","78160",66
"2489cb30-9fda-472c-8c38-714eced56b14","78160",92
"ce706a37-8ece-43b5-8761-59af81576677","78160",42
"45fd9029-5ab9-42e7-b3eb-6e9bde3a8fde","78160",76
"c1671278-c494-4df7-adb3-c5d7dbb84cc0","78160",13
"bfab2d9a-cb0a-46e0-b420-89506225fb7f","78160",28
"0a9ade63-6784-487e-9ead-684e6d38af7c","78161",30
"8f55d093-4225-4f5b-923c-144dee96881a","78161",33
"62a11242-e062-4a6e-abba-b3042a45f936","78161",41
"014cc4b4-48fb-4c7c-8041-6fe992d1e1e2","78161",86
"4ba6ab27-b578-4f16-a8f7-2bfca1c00199","78161",68
"afb0d169-65ae-4b43-8ba8-883583bfd3cc","78161",67
"bf5d540b-4075-4109-877d-67b8bc722ad6","78161",92
"e78c5e56-e0a8-4c64-91b9-486c3edb676c","78161",12
"2d1049f9-2bb0-4b35-8b06-3ec97740b566","78161",20
"12a816b0-2b68-466e-b502-112261d7d83f","78161",41
"8a18f06b-54b3-418a-ad0d-3c3c69084d90","78161",72
"85975dc7-45a5-47b2-9ed7-e0e85329d8d7","78161",77
"354acbd3-23f9-48ed-acbe-6b46cf46f28a","78161",45
"c7270371-3bde-449d-8f76-bf4552d6ca94","78161",7
"ef43f7e5-dacb-440e-a063-f655da9d6535","78162",17
"798a8e6f-e937-4dc2-8c58-2d430d5d12d8","78162",75
"901a52f0-bbdd-4c10-82a4-6d32c1035ed6","78162",69
"fbfbf7fb-9170-4e88-bef6-16313f1be544","78162",77
"80d44b43-74ee-49dc-966d-a645595127d5","78162",65
"a780e9bb-1381-4e54-96a6-75480743d4a7","78162",93
"ce706a37-8ece-43b5-8761-59af81576677","78162",60
"9a85dfaa-0ae3-492e-8aef-327a725dec84","78162",0
"53226457-19f6-4c45-975c-859bdf8edd17","78162",16
"1697a27d-3a60-4c11-9d78-afc01690e41c","78162",17
"774fd963-d863-40ad-ab0e-b603150bd3b7","78162",28
"1b6ca6d4-07f2-4a25-a5fb-ea72cceeda0b","78162",32
"30bf26e4-d5e7-4482-ae9f-d43cd8f91176","78162",60
"47216a18-909d-4bf4-b2ef-ad92235fc2ed","78162",26
"326c3f76-0c74-4fa9-9632-5140eb0ec237","78162",7
"250be500-e66f-4907-bb74-754091663f7b","78163",95
"58f7ec82-204e-4ef4-b7c8-b39eb3abfbef","78163",11
"3c338702-be04-43a0-918f-46f76eda3da8","78163",15
"c08d7fb4-a1cf-493b-b832-0bf4e66a0273","78163",71
"706e96ac-efde-46ab-bc81-5ea720bd9cff","78163",40
"24f9ad9b-80b3-4147-81ae-1ffd39310c6b","78163",81
"1697a27d-3a60-4c11-9d78-afc01690e41c","78163",93
"f6c86391-b63e-46b5-8f48-78aab38cc7d7","78163",69
"b5abb466-7d3c-4a39-9874-9bb13d4e7471","78163",59
"6c5660a1-f28b-44c4-b3a9-73e0d763de7a","78163",55
"25e05bdd-2327-437f-bc7f-5113fa556dab","78163",96
"751243f2-b705-42a1-8f2a-c5feddf39541","78164",60
"206d5fc0-8e44-4719-92d0-8960de47caa2","78164",47
"a5086fe7-0ea2-4c87-8e1b-2a1251964c7e","78164",81
"1a0851be-7d3f-4a6e-818d-9042f5a91df5","78164",81
"642f4cb0-6bdc-4f25-8aa3-96d94e1c7589","78164",50
"79329f81-d876-45b3-bc8c-190200d1626e","78164",16
"f7a61256-941e-4008-9e00-814659feb11b","78164",57
"4e19753f-6a1e-4342-8da9-8e7eef0cc252","78164",2
"ab227207-33f5-4e51-91a5-870a3ab0f4fb","78164",30
"993771f2-c105-43d4-a55c-1d92f93b3a19","78164",54
"8c9d34d0-8a53-40d8-8684-2dd3c141652f","78164",33
"4037ac8d-90d8-4eee-8c82-b1cfee43511e","78164",41
"a50259c4-9367-4524-9f03-3f00478e3a91","78165",73
"3e160ec7-6ad4-4e87-916f-b4018898169e","78165",61
"80d44b43-74ee-49dc-966d-a645595127d5","78165",54
"1c7a33b1-8d4f-4f1c-8a2a-2f6221dc061e","78165",56
"dbbf3a35-be05-44ad-b1ef-a8536746de1e","78165",78
"48ae4e2a-ad50-4988-ba03-a74290ffaaa0","78165",41
"8ccb2ab0-3514-4c5c-9d47-30bce54419b6","78166",21
"1ddb1780-78f3-4f0d-b9c9-28185742f219","78166",14
"ea10d0fb-8429-4aac-b53f-d22dce5d95ed","78166",95
"5c1af598-49e5-46ae-8b34-07a527443c61","78166",73
"8dd5ab37-43e0-496d-ad22-74937cf11328","78166",29
"3fd3f4a4-1059-4fba-b41d-7f6065282184","78167",82
"901a52f0-bbdd-4c10-82a4-6d32c1035ed6","78167",94
"5e6f13ff-7c61-4702-9873-40e64d93b8e4","78167",49
"dfc13576-a57f-4bae-a0dc-28558bc7384f","78167",92
"fbfbf7fb-9170-4e88-bef6-16313f1be544","78167",15
"3c338702-be04-43a0-918f-46f76eda3da8","78167",81
"a28ca9fe-f6e1-469a-aed2-fb39c9c0c179","78167",88
"1788984c-2a6a-407d-84dd-af26f224153b","78167",6
"98bfcb7c-2a0d-47b4-9f1c-5f738dfdc5e9","78167",71
"8979d7a7-6ada-455d-b81d-947042e8338c","78167",72
"6a6edf1f-d2e3-4275-85d1-19a8bb52f890","78167",5
"8d25b8d2-8efa-458c-8c5f-9d5e9461acfc","78167",3
"3dc929d9-2300-4d44-94e3-402806edae25","78167",68
"428de8c1-48fd-42d6-974e-df0443f52023","78168",12
"9ff0c792-cc6d-4c2d-812c-eaff28f2885e","78168",76
"9a8a9ec8-4972-41b0-98a8-dfdbb18896df","78169",99
"f967a590-4a45-4a63-a0f3-58fc7c2322d6","78169",41
"e20088f0-4a2f-4140-8c76-a44aeb4e6029","78169",14
"326c3f76-0c74-4fa9-9632-5140eb0ec237","78169",64
"3b84c9d8-b8ec-4118-a8b8-a0fa91e19af9","78170",65
"75c6a678-c820-4ceb-a233-8279a1e78eab","78170",33
"94ea36da-124c-4560-a2f2-dfcce6966d22","78170",80
"59309cef-a857-4613-8c32-fc4cefa4e726","78170",73
"402f799b-f62e-4c09-bdef-1a36abe380cd","78170",60
"a61fd3cb-9e91-444c-aafc-c19abeb200a0","78170",59
"75013a43-63d8-4f44-ae6e-de0e811367a8","78170",85
"339a6504-7f3d-440d-860a-f666acd56b9e","78170",45
"aabdb3b0-11b0-436e-afaa-f2c57a3d4b6f","78170",88
"f6a4b522-706c-4b93-a8ea-5f6accc4a77e","78170",22
"251ea200-84f0-4cb0-a518-c9a40e4a98a5","78170",29
"ca5c440e-a933-4280-9462-0c3047a2ff0d","78170",5
"375f049b-0a19-45da-aa1c-8e3243ce2ae9","78171",12
"43b1c6ab-e262-4101-951e-77703dc786a7","78171",46
"2188be65-88c3-47bf-b814-0b6d997d6548","78172",59
"e7ef0613-951d-4c55-bdfa-ac78ae2f44fa","78172",2
"c2411a07-eaeb-47f2-8fc7-6832c6899d36","78172",2
"80f7c127-3609-4d04-b8f5-c05875c3a6bd","78172",90
"e3bdc012-3060-47de-92c8-837414845113","78172",13
"9455538d-4514-4f7c-8cdf-317ca2758ac6","78172",88
"fb0f0869-7bec-4246-a26c-e623b6f807ea","78172",20
"98bfcb7c-2a0d-47b4-9f1c-5f738dfdc5e9","78172",84
"6204ebc3-ebf9-4d33-ac2d-4a78d7505e52","78172",62
"a780e9bb-1381-4e54-96a6-75480743d4a7","78172",55
"2c89d36c-b8af-4881-bd2d-3e1471a96ca5","78172",48
"298a50db-ba9a-4665-8328-0ce310da4d3f","78172",11
"ad5df37f-db6f-4402-bdd6-6c83836035b9","78173",90
"d5e105ed-56bf-4ec6-8649-658cbd343ce5","78173",35
"b34ffeb2-607f-45dc-8804-40ff58085320","78173",60
"f967a590-4a45-4a63-a0f3-58fc7c2322d6","78173",48
"9bb3f957-958e-4445-a63c-ea539b64435c","78173",71
"52e365a7-032b-4b73-adff-b98196d97165","78173",5
"e20088f0-4a2f-4140-8c76-a44aeb4e6029","78173",90
"24f9ad9b-80b3-4147-81ae-1ffd39310c6b","78173",9
"34d97ebd-1155-480d-9257-da68d6ea8830","78173",74
"f6a4b522-706c-4b93-a8ea-5f6accc4a77e","78173",66
"8baa69f5-c30d-4f6b-ae3f-47736d26ce24","78173",100
"aaf052d7-0181-4005-8136-837ed4285b5f","78174",92
"72da5f58-f664-4e36-b46f-5bd9035e0bbf","78174",84
"a5c3d0eb-3456-4dd5-bd68-62e373183306","78174",99
"fbfbf7fb-9170-4e88-bef6-16313f1be544","78174",25
"6c6158f8-5fad-434e-8a04-1dcb1bb50840","78174",96
"47216a18-909d-4bf4-b2ef-ad92235fc2ed","78174",73
"29587264-6c99-4387-80cc-891e3d5692c4","78174",65
"d4d19fc1-5453-466d-b392-fe668e576574","78175",8
"8ccb2ab0-3514-4c5c-9d47-30bce54419b6","78176",74
"642f4cb0-6bdc-4f25-8aa3-96d94e1c7589","78176",26
"ec4c5446-4ef2-40ee-bd6a-29514bb2c4f1","78176",30
"129c8057-2b01-457d-b445-ec0c7cecfceb","78176",85
"c9ca01e9-338b-4155-b8b6-ed7d56f383af","78176",12
"58d2a0d1-0b60-4d10-8044-2298d58ae621","78176",83
"d932c6cf-b711-4d37-bcb0-c2d1512a06f6","78176",66
"0c72393a-7e85-49d7-8008-944132a4f2d9","78176",69
"b556a152-9cd0-4c19-8d61-07dbdef9829f","78176",58
"6d88ee4e-f92e-4caa-9d50-b3e8645d52aa","78176",73
"ec118ce0-ac96-479b-b13a-e7b714a634b3","78177",96
"85476384-3093-4f70-bc5d-fce016d6b20d","78177",74
"c451bf49-a14b-49f0-876a-b7a314ebc119","78177",67
"268fb163-5864-4903-9079-75a72825b66c","78177",89
"d7d48ec6-40e3-45ef-8f7e-596effd9974b","78177",83
"27706ce7-a5ca-4d9d-86d6-399381edbe4e","78177",46
"830fde78-6d5c-40c4-9abe-d1d3eb3008d9","78177",25
"2d1049f9-2bb0-4b35-8b06-3ec97740b566","78177",99
"84ce631f-7d91-42f1-bf26-7711af6db709","78177",67
"9683203e-eb83-4b6e-84ee-be581a7e1d8c","78177",70
"81024229-8432-477e-a447-f2bcab4e1e78","78178",48
"b997867d-ec96-4c37-98ed-5af6812af334","78178",92
"e0217f42-a52a-4fad-9f0f-8063075e4fee","78178",66
"a61fd3cb-9e91-444c-aafc-c19abeb200a0","78178",33
"b285675e-16aa-4000-ad07-1959cab55cfd","78178",26
"52e365a7-032b-4b73-adff-b98196d97165","78178",23
"73b22e80-cd73-4744-9240-83a8199ab8b5","78178",85
"6a6edf1f-d2e3-4275-85d1-19a8bb52f890","78178",98
"84ce631f-7d91-42f1-bf26-7711af6db709","78178",79
"601f50f5-6435-4b60-9281-1f226c6ad471","78178",41
"74314ce5-4368-4cbb-bd2e-93317715bdbb","78178",59
"e35da467-3391-4cb6-8f73-19a5653a727e","78178",100
"fabafc9a-c217-43e1-90eb-a6b4f74dc275","78179",88
"1788984c-2a6a-407d-84dd-af26f224153b","78179",16
"90834e50-73df-44d4-8933-b6833b586b1d","78179",88
"993771f2-c105-43d4-a55c-1d92f93b3a19","78179",60
"2d4208b7-e095-4322-bf23-d11dfd01f8ac","78179",45
"71a2d504-a2c6-4bff-bcc6-f7b1339573f6","78179",79
"b5b0e1d1-8797-4c74-a206-ff63d8d13c9d","78180",75
"9455538d-4514-4f7c-8cdf-317ca2758ac6","78180",32
"bd41cdea-8630-4490-9f91-6828eb04a5c2","78180",62
"494f4b87-94b3-4d2e-917c-832b32186a24","78181",45
"a4676c96-a787-49f5-8432-c993668954ec","78181",9
"5bbb3714-f919-46ae-b1d1-89ada32b5b27","78182",96
"ec118ce0-ac96-479b-b13a-e7b714a634b3","78182",16
"d4d19fc1-5453-466d-b392-fe668e576574","78182",56
"77b2c0e1-c7da-4bc1-b9b8-6eeb6199313c","78182",30
"1c7a33b1-8d4f-4f1c-8a2a-2f6221dc061e","78182",31
"70374324-1c9c-4ce2-81d4-769daa45f876","78182",44
"9ed3fb6f-f8a5-4860-933d-a9ae533acdda","78182",76
"afb0d169-65ae-4b43-8ba8-883583bfd3cc","78183",47
"2058b0f8-158c-4ee0-a827-949b815d5f5e","78184",73
"8a18f06b-54b3-418a-ad0d-3c3c69084d90","78184",22
"7fe559de-9df6-4627-be6f-7eb08ac95266","78185",63
"206d5fc0-8e44-4719-92d0-8960de47caa2","78185",19
"3b84c9d8-b8ec-4118-a8b8-a0fa91e19af9","78185",87
"9e8ea89a-82fd-4c45-aae0-0198312d85c8","78185",57
"7eafdf5a-975c-4abc-8de5-fec0881effdf","78185",93
"a967b76f-0e0a-4465-acc4-10a302fa492c","78185",100
"bf7b81ad-d5cc-4388-8f47-60d51b1c3f6a","78185",39
"60f6f9fe-4d55-4f32-8355-15641fbbd086","78185",12
"b5db6b67-1be0-412f-b40b-038eab51099c","78185",52
"d24f6b62-5719-4887-b4c1-e2b79b5f97e1","78185",56
"fdc5f30b-059c-4689-8e0c-0a11405f346c","78185",52
"8d25b8d2-8efa-458c-8c5f-9d5e9461acfc","78185",7
"841ff827-e40c-47f9-b90a-bd8b31dc6f84","78185",39
"7062fad7-6753-480a-b68f-f55a378003cd","78186",53
"8cb5f479-ebfd-4e33-8ae3-b1e74fc2849d","78187",49
"935915ca-b528-4069-94e1-a7a44389aa8b","78187",18
"b34ffeb2-607f-45dc-8804-40ff58085320","78187",50
"3d44eea5-dea9-44ef-8fe4-bd534171aec1","78187",13
"16b57aff-ee19-4248-b9c4-42480ed133d7","78188",77
"ffaccbac-3903-4d64-973a-5bbbd376d0b4","78188",41
"d8150684-ac01-47f8-9df7-5bbcf8215aed","78189",96
"3488ad42-be9b-45bc-ac5f-36a0f41a29fa","78189",53
"251ea200-84f0-4cb0-a518-c9a40e4a98a5","78189",67
"71466c9f-57a3-4448-ac52-1e6dff3a1007","78190",10
"c2411a07-eaeb-47f2-8fc7-6832c6899d36","78190",38
"0a9c8d3d-d2a8-489d-ad3f-b7688f421f5c","78190",73
"bf5d540b-4075-4109-877d-67b8bc722ad6","78190",95
"87337185-0d09-44b4-9c98-e3a7a442240e","78190",43
"4c5c6f95-fcf3-4534-8e0e-40d16d12b7d4","78190",45
"8b895e7a-20e5-4a2e-821f-1101f9d14d2c","78190",30
"97f6a17e-4a37-4682-abe0-acde138674ae","78190",34
"872b8c44-1329-4178-aac2-45aea6dd9cfe","78190",81
"918ad41b-c755-40fd-8c9f-fda7013a0539","78190",89
"e661e064-4689-4782-89bb-876ac934e8ac","78190",21
"8308c714-d930-49af-8b76-d26627f21335","78191",51
"8ccb2ab0-3514-4c5c-9d47-30bce54419b6","78192",22
"94f5f03d-58c7-4fd2-9e11-24beba76e3d1","78192",33
"0a9ade63-6784-487e-9ead-684e6d38af7c","78192",84
"4077a9cc-08f4-4d86-9779-3a39b5556ab4","78192",12
"7d1fa345-b9b7-45fa-9627-7bc1e8a9b219","78192",75
"5c1af598-49e5-46ae-8b34-07a527443c61","78192",99
"8c9d34d0-8a53-40d8-8684-2dd3c141652f","78192",84
"190213a3-d9e9-4bad-a659-72aa9349f39d","78193",59
"11459942-15d6-47a4-a2eb-a9c45593dfa6","78193",98
"0f523a43-9461-4818-89ca-8cdf2fc7d540","78193",48
"80f7c127-3609-4d04-b8f5-c05875c3a6bd","78193",8
"8b4caaa2-1fd1-486e-951e-cabe9023aebe","78193",46
"23625dd6-3e0d-4dce-92b9-9946e2f96355","78193",74
"f7a61256-941e-4008-9e00-814659feb11b","78193",20
"30b15b04-334b-465f-a055-087616b9c08f","78193",61
"9b615671-debe-4314-ac23-a2703bc9dcbe","78193",11
"7aa82445-63a6-4a15-9b80-a7cfa675b8f9","78193",5
"1d785074-e76a-4bde-abe2-0636a4b0f73f","78193",93
"b0e59b04-e9a2-4823-92b1-b83d46860450","78194",27
"58f7ec82-204e-4ef4-b7c8-b39eb3abfbef","78194",72
"a15d6179-b015-462d-b4d4-d3ae8b31be8f","78194",74
"a5c3d0eb-3456-4dd5-bd68-62e373183306","78194",99
"4c9cf039-b83f-4924-b667-cb70d381033c","78194",64
"1788984c-2a6a-407d-84dd-af26f224153b","78194",47
"ea10d0fb-8429-4aac-b53f-d22dce5d95ed","78194",0
"141a5631-5a91-4627-a353-366cc56160a2","78194",43
"f7ef9ad8-9a4e-4df5-9190-97aa668d1e61","78194",94
"10926afe-3714-43a0-84bf-09a4498b379c","78194",86
"1d785074-e76a-4bde-abe2-0636a4b0f73f","78194",45
"31cbcb57-701e-4e6c-a9da-56b749e3dcc6","78195",13
"2bdeb0e0-860a-4a53-9c53-cf00c8879da0","78195",58
"2bc460b8-3eb0-436b-b9a6-ebc83cbb4bdc","78195",26
"8d25b8d2-8efa-458c-8c5f-9d5e9461acfc","78195",69
"8ef488e4-6b93-4ea2-b56c-da4e962c0754","78195",60
"cd9a315f-d05a-46e3-8d11-3bd15fe8cd83","78196",71
"16b57aff-ee19-4248-b9c4-42480ed133d7","78196",27
"80d44b43-74ee-49dc-966d-a645595127d5","78196",58
"bf5d540b-4075-4109-877d-67b8bc722ad6","78196",73
"f1d907ff-e00f-4d1f-9ca2-72b420c650b0","78196",12
"30b15b04-334b-465f-a055-087616b9c08f","78196",91
"2188be65-88c3-47bf-b814-0b6d997d6548","78197",91
"ffaccbac-3903-4d64-973a-5bbbd376d0b4","78197",20
"f7a61256-941e-4008-9e00-814659feb11b","78197",16
"f45c403f-9efd-4a61-a18e-793c720785e6","78197",68
"38f46210-acb5-4645-8c7b-ef9b937f69fd","78198",39
"c451bf49-a14b-49f0-876a-b7a314ebc119","78198",75
"b6c15153-2737-4685-8127-558b96cd8fd2","78198",82
"dfc13576-a57f-4bae-a0dc-28558bc7384f","78198",82
"00bb3a5f-cfc6-43d4-808c-5a8d414b1e79","78198",17
"6e7d6798-d895-4175-bb75-344093b2d032","78198",11
"b5db6b67-1be0-412f-b40b-038eab51099c","78198",91
"5db18a92-e2b6-43a0-862d-9f69fc806060","78198",40
"f7a61256-941e-4008-9e00-814659feb11b","78198",49
"a69f2517-a28d-423f-bb4c-ebf391f4fa45","78198",51
"b7c458ac-a115-42c2-9bf1-015f2076d353","78198",34
"f6a4b522-706c-4b93-a8ea-5f6accc4a77e","78198",74
"73e2f2c8-dcba-4d3e-a258-9bf2bc5025be","78198",54
"9e421b9b-5241-45f8-89d6-1ec132cbdd94","78198",19
"32b4e371-69fa-45d4-9d09-130577b8c7b3","78199",57
"9ff0c792-cc6d-4c2d-812c-eaff28f2885e","78199",61
"2734a7da-0433-4a83-9660-791750dcd7ab","78199",8
"60f6f9fe-4d55-4f32-8355-15641fbbd086","78199",75
"2489cb30-9fda-472c-8c38-714eced56b14","78199",67
"747c7302-5ce9-4846-8fb6-4b638fa292a6","78199",50
"e20088f0-4a2f-4140-8c76-a44aeb4e6029","78199",36
"ab227207-33f5-4e51-91a5-870a3ab0f4fb","78199",88
"d932c6cf-b711-4d37-bcb0-c2d1512a06f6","78199",1
"b6c15153-2737-4685-8127-558b96cd8fd2","78200",53
"51b70bcc-d377-4544-8771-befc73b47fee","78200",10
"6c81579a-a1ea-45f3-b4a9-380840ac2174","78200",20
"b28f82b6-bebd-4652-873b-3506ef607725","78200",90
"c289cc56-695a-4d7d-9275-e4235d5c6fb5","78201",23
"71466c9f-57a3-4448-ac52-1e6dff3a1007","78201",84
"095652db-2973-4d95-9c13-7ced8ede7f2f","78201",27
"f967a590-4a45-4a63-a0f3-58fc7c2322d6","78201",24
"b2fd41a9-bfd5-4b3e-9d1a-67c5892f0278","78201",42
"402f799b-f62e-4c09-bdef-1a36abe380cd","78201",55
"02749500-bf27-4c68-99b0-dd8e977f9533","78201",81
"7df806a6-8075-4af2-afbc-ec538327ee94","78201",43
"a61fd3cb-9e91-444c-aafc-c19abeb200a0","78201",32
"ea10d0fb-8429-4aac-b53f-d22dce5d95ed","78201",17
"a814b738-cb45-4e46-99f6-991dbbcb27f6","78201",77
"31ac7082-4fca-4ed0-8bd3-3b1e3da79dd1","78201",75
"8b656068-b836-4b7e-91a0-5c4088c8453f","78201",81
"616db706-0b97-464f-9288-df22b94591a9","78201",69
"c7270371-3bde-449d-8f76-bf4552d6ca94","78201",60
"7062fad7-6753-480a-b68f-f55a378003cd","78202",92
"d71b87ea-5f24-4949-b9f3-70d3e10ca5b1","78202",13
"829f3c92-1ce5-4ca5-a978-c5a0517d085d","78202",46
"c82b1627-211e-41be-9cc7-2ebf9facbb44","78202",97
"97f6a17e-4a37-4682-abe0-acde138674ae","78202",27
"25910aa4-867e-4d68-8527-ea5fd3026b24","78203",75
"85476384-3093-4f70-bc5d-fce016d6b20d","78203",7
"aa48db49-db2a-43e6-9635-32705f84a2dd","78203",2
